PeriodoId	CodigoEntidad	Entidad	TipoEntidad	C1401	C1403	C1404	C1405	C1406	C1408	C1409	C14090202	C14090302	C14090402	C14090702	C14090902	C14091002	C14091102	C14091202	C14091302	C14090201	C14090301	C14090701	C14090901	C14091001	C14091101	C14091201	C14091301	C290101	C290102	C29010207	C29010702	C29010801	C14090401	Periodo
20190331	01175	MICREDISOL	Cooperativa de Ahorro y Crédito - Nivel 2 A	19795369.83		9052.68	663292.8	65838.44	1233030.15	-599283.19	-22342.51	-46034.5	-8041.14						-67915.71	-269490.07	-141712.92						-43746.34						0	20190331
20190331	01176	SEPACOSE LTDA.	Cooperativa de Ahorro y Crédito - Nivel 2 A	2089292					0	-20892.95		-20892.95																						20190331
20190331	01177	LA PORTUARIA	Cooperativa de Ahorro y Crédito - Nivel 2 A	42125875.89		459652.83	2035779.76	403974.36	544093.11	-2660989.56	-7131.73	-384380.06	-148.89		-32165.7			0	-177480.26	-580133.99	-822882.96		-653059.95				0	7655.41					-3606.02	20190331
20190331	01179	EL DORADO	Cooperativa de Ahorro y Crédito - Nivel 2 A	4894042.68		94003.77	1469085.8	171996.23	33988.79	-772289.34		-44677.21							-788.3	-61929.44	-551252.78						-113641.61	59474.39						20190331
20190331	01180	OF PNP CRNEL HIDALGO	Cooperativa de Ahorro y Crédito - Nivel 2 A	25058234.94		825190.95	690656.19		101145.89	-1246517.56		-244446.01									-1002071.55							107828.06						20190331
20190331	01181	KORI	Cooperativa de Ahorro y Crédito - Nivel 2 A	54675801.95			1612246.66	293725.44	854231.5	-2469088.15	-373126.36								-150797.35	-1139900.45							-805263.99		3203.87					20190331
20190331	01182	TRABAJADORES DEL BCP	Cooperativa de Ahorro y Crédito - Nivel 2 A	4471853.39		324925.25	94132.65	390108.19	38043.7	-621596.28		-36788.61	-4355.52								-509424.98												-71027.17	20190331
20190331	01183	SAN ISIDRO	Cooperativa de Ahorro y Crédito - Nivel 2 B	161888312.17		11777122.28	28514575.63	13697.97	1544186.64	-85740930.31	-918264.07	-9636643.03	-3120584.31					-29059261.47	-7306995.32	-87790.85	-2112729.55					-28808538.29	-3978494.19	724767.73					-711629.23	20190331
20190331	01184	SAN BLAS	Cooperativa de Ahorro y Crédito - Nivel 1	378879.19					4710.8	-3788.79		-3788.79																						20190331
20190331	01185	CREDIFLORIDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	25449104		4813644.65	1622397.87	187960.58	5626629.76	-2437572.98	-80043.35	-38013.84						-5072.76	-153661.98	-866857.71	-171106.24					-35000	-1087817.1							20190331
20190331	01186	SUB OF PNP STA ROSA	Cooperativa de Ahorro y Crédito - Nivel 2 A	50092937.48			1556673.09		156107.6	-1218666.15		-1218666.15																						20190331
20190331	01187	MULTICREDIT	Cooperativa de Ahorro y Crédito - Nivel 1	332692.49			2964.55		6311.94	-5378.97	-1823.82	-1456.29								-1373.39	-725.47													20190331
20190331	01188	LA CHUSPA	Cooperativa de Ahorro y Crédito - Nivel 1	1746989.32			108260.71		45655.85	-105209.97	-16493.96									-88716.01														20190331
20190331	01189	VIRGEN DE LAS NIEVES	Cooperativa de Ahorro y Crédito - Nivel 2 A	48944352.68			3612534.53	354067.68	368056.77	-3138421.03										-601317.23	-1123586.44						-1413517.36							20190331
20190331	01190	MARTIN DE PORRES MDO	Cooperativa de Ahorro y Crédito - Nivel 2 A	4035018.56		126608.73	64746.06		30320.13	-108053.09	-505.06	-19999.72	-11968.62							-905.13	-72958.19												-1716.37	20190331
20190331	01191	GRUPO INTEGRA LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	228890.8		1180.17	27745.01		10149.44	-14613.25	-1835.25	-385.89								-12167.89	-224.22													20190331
20190331	01192	CHIQUINQUIRA	Cooperativa de Ahorro y Crédito - Nivel 2 A	13072450.31			795018.31	575791.18	195701.01	-1762785.06	-42938.85	-45495.32	-17604.02						-9552.97	-715015.32	-608197.78					-1461.94	-317689.84						-4829.02	20190331
20190331	01193	ILO LTDA. N° 50	Cooperativa de Ahorro y Crédito - Nivel 2 B	114621324.06		1141941.06	2188755.47	1228727.44	857460	-6549166.01		-2089475.03	-158556.28						-3246.89		-3961774.29							5578.07					-336113.52	20190331
20190331	01194	FINANPOP	Cooperativa de Ahorro y Crédito - Nivel 2 A	5657711.66		144119.43	313530.56		149189.41	-372937.36	-901.06	-47112.46						-15057.99	-9103.76	-103502.85	-93639.59						-103619.65	0						20190331
20190331	01195	VALLE LA LECHE LTDA.	Cooperativa de Ahorro y Crédito - Nivel 2 A	3649033.98		38606.96	199627.31	43967.29	166696.12	-294204.4	-25554.99	-9237.15							-24831.56	-137418.4	-14222.73						-82939.57	2492.17						20190331
20190331	01196	CORDILLERA ESCALERA	Cooperativa de Ahorro y Crédito - Nivel 1	59981.55																														20190331
20190331	01197	EL AMAUTA LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	3410582.55		63589.28	318416.6	24606.17	108177.58	-364338.14	-11288.83	-8026.13						-1500	-7993.19	-164730.78	-142887.25						-9641.7						-18270.26	20190331
20190331	01199	NUEVO HORIZONTE LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	110951.92		33502.48	3507.97		812.51	-4952.55	-660.1	-784.48								-1170.94	-2337.03													20190331
20190331	01200	CREDIPOL LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	1549756.64					194370.93	-124434.87		-14261.75								-17672.92	-44281.53													20190331
20190331	01201	TRAB MUN PUEB LIBRE	Cooperativa de Ahorro y Crédito - Nivel 1	418365.77			35054.15		10744.78	-47294.19		-3593.48									-43700.71													20190331
20190331	01202	LEON XIII N° 520	Cooperativa de Ahorro y Crédito - Nivel 2 B	115261170.03		673503.15	3294460.16	4649565.42	950106.08	-9362276.65	-214526.8	-594941.18	-7769.93					-2887.03	-266506.51	-3216292.75	-2573072.31					-18587.29	-2303818.19	0.03			-20899.24		-31325.42	20190331
20190331	01203	INVERCOOP LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	313571.06			7863.86		5324.98	-8654.52	-364.25	-2725.71								-226.93	-5337.63													20190331
20190331	01204	FINANCIERA EMPRENDE	Cooperativa de Ahorro y Crédito - Nivel 1	326833.26			70715.44		3633.73	-48913.06		-2590.52									-46322.54													20190331
20190331	01205	D.I.L.E.	Cooperativa de Ahorro y Crédito - Nivel 2 A	12307764.72		96066	3270868.02	1067227.63	352492.98	-3060150.89	-53028.82	-50744.57	-5094.49						-8815.2	-1365327.43	-416512.88						-747179.25						-413448.25	20190331
20190331	01206	WIÑARISUN	Cooperativa de Ahorro y Crédito - Nivel 1	1022477.73			309237.47		1652.69	-344008.49	-15	-322772.14								-13980.69	-7240.66													20190331
20190331	01207	SAN VIATOR	Cooperativa de Ahorro y Crédito - Nivel 1	1017796.77			107311.42		11563.46	-122586.4	-94.42	-7090.05	-1255.61							-8230.46	-105915.86													20190331
20190331	01208	PEDRO RUIZ GALLO	Cooperativa de Ahorro y Crédito - Nivel 2 A	5373318.32		64751.64	862858.71	43444.44	63012.87	-678966.49	-20716.25	-23807.12							-8151.31	-478227.11	-97162.52						-50902.18							20190331
20190331	01209	APOYO FINAN AREQUIPA	Cooperativa de Ahorro y Crédito - Nivel 1	167922.35					3875.94	-1679.24	-524.51	-1154.73																						20190331
20190331	01210	CREDIEXITO	Cooperativa de Ahorro y Crédito - Nivel 2 A	1572365.24			77900.88	57157.74	28981.12	-71051.66	-3408.98	-10940.97								-19482.33	-37219.38													20190331
20190331	01211	CREDIBAN LTDA	Cooperativa de Ahorro y Crédito - Nivel 1																															20190331
20190331	01214	TOCACHE LTDA 35	Cooperativa de Ahorro y Crédito - Nivel 2 A	58616727.87		997427.63	1662172.37	2809944.03	1419157	-4947776.07	-173146.61	-231800.01	-1606.78					-96710.76	-221047.21	-866803.84	-458511.87					-84848.83	-2813300.16	208234.43						20190331
20190331	01215	JUAN XXIII	Cooperativa de Ahorro y Crédito - Nivel 2 A	10803070.31			6974.01		92327	-156126.65		-104476.35									-51650.3													20190331
20190331	01216	STA CATALINA DE MOQ	Cooperativa de Ahorro y Crédito - Nivel 2 B	107552138.87		375316.4	4434767.25	66255.51	819497.5	-4623999.11	-49589.32	-936984.49	-26404.54					-16229.32	-16656.16	-1006439.43	-1411184.83					-236473.11	-912155.5	22415.38					-11882.41	20190331
20190331	01217	D´PUKARA LIMITADA	Cooperativa de Ahorro y Crédito - Nivel 1	315206.28			51263.84		3633.4	-33788.33	-2847.4									-30940.93														20190331
20190331	01218	LOS SANTOS DE CHOTA	Cooperativa de Ahorro y Crédito - Nivel 2 A	31032270.14			1972789.98	851261.6	253225.74	-1847753.24		-178519.88	-85314.26								-937781.42												-646137.68	20190331
20190331	01219	PERU-INKA LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	2024104.6	6948.59	4496.59	40777.89		3421.77	-65723.59											-65723.59													20190331
20190331	01220	CREDICOOP AREQUIPA	Cooperativa de Ahorro y Crédito - Nivel 2 B	58618112.94					2112670.46	-259349.88	-7790.96	-12037.3	-975.82							-28801.05	-201780.84												-7963.91	20190331
20190331	01221	INTEGRAR	Cooperativa de Ahorro y Crédito - Nivel 1	240836						-22334	-6330	-16004																						20190331
20190331	01222	VIRGDE LA CANDELARIA	Cooperativa de Ahorro y Crédito - Nivel 2 A	8868930.31			744830.2	172818.12	158548.12	-698796.33	-45901.35	-146.97						-18266.56	-20329.78	-396322.12	-46119.24					-31078.32	-140631.99							20190331
20190331	01223	TRAB. MDO CALLAO	Cooperativa de Ahorro y Crédito - Nivel 1	1026800.13			91595.68		7041.35	-59850.58	-9537.28	-290.16								-50023.14														20190331
20190331	01224	KURIA LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	2547289.71					18525.53	-11683.29		-9490.08							-2193.21															20190331
20190331	01226	SERVICOOP-BN	Cooperativa de Ahorro y Crédito - Nivel 2 A	2023483.69		391956.99	14768.62		2029.83	-49180		-23474.86									-25705.14													20190331
20190331	01227	CONFIAR	Cooperativa de Ahorro y Crédito - Nivel 1	301881.09					5104.49	-125.78		-125.78																						20190331
20190331	01228	TRAB SECTOR SALUD	Cooperativa de Ahorro y Crédito - Nivel 2 A	15335520.32			898777.03		8296099.19	-2594178.54		-246238.76									-2347939.78													20190331
20190331	01229	EMPRENDER - APURIMAC	Cooperativa de Ahorro y Crédito - Nivel 2 A	7342849.9		302848.17	346911.56		108328.3	-446267.59	-18340.27	-26053.83							-26313.44	-209491.46	-62914.74						-103153.85	4218						20190331
20190331	01230	NORANDINO LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	77712728.34		409059.69	4613417.88		7138469.21	-5055954.04	-616183.27	-40049.17					-15789.75	-34818.72	-46989.52	-3484011.59	-202695.21					-12838.78	-602578.03	115609.23						20190331
20190331	01232	LUZ Y FUERZA	Cooperativa de Ahorro y Crédito - Nivel 2 A	8850740.76		417153.69	747894.11	466316.62	112329.11	-963524.99		-89965.18									-718118.93					-155440.88		7382.01						20190331
20190331	01234	LIBERTAD	Cooperativa de Ahorro y Crédito - Nivel 2 A	2399680.2		27266	168702.57		26040.87	-150983.73	-11056.24	-1964.92							-10837.89	-71965.3	-3403.98						-51755.4							20190331
20190331	01235	TRES MOLINOS	Cooperativa de Ahorro y Crédito - Nivel 1	74536.46			0	8248.7	628.33	-9335.26		-660.06									-8675.2													20190331
20190331	01236	CAPITAL	Cooperativa de Ahorro y Crédito - Nivel 2 A	2331592.08					48509.44	-23315.94	-20410.96	-2904.98																						20190331
20190331	01237	CREDIAPOYO	Cooperativa de Ahorro y Crédito - Nivel 1	1179946.71		0	320955.97	6930.21	41968.98	-263507.77	-9144.76	-1171.63							-537.95	-218782.8	-6041.1						-27829.53	2072.18						20190331
20190331	01239	SELVA ALEGRE LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	3377430.28		13775.28	327861.39	167846.76	161448.43	-562915.4	-1151.48	-3875.18	-830.4							-41102.56	-341769.32												-174186.46	20190331
20190331	01240	SHANGAI LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	309601.61			26269.77		13764.59	-18369.04	-2688.86									-15680.18														20190331
20190331	01241	COOPCREAS	Cooperativa de Ahorro y Crédito - Nivel 1	248656.82			65952.35		16566.91	-96145.56		-2018.94									-94126.62													20190331
20190331	01242	COOPEANCASH	Cooperativa de Ahorro y Crédito - Nivel 2 A	11476185.22		0	292118.59	0	505178.08	-269682.83	-76726.59	-37409.58							-8.17	-70332.79	-85205.7							0						20190331
20190331	01243	SECTOR INDUSTRIAS	Cooperativa de Ahorro y Crédito - Nivel 2 A	2182413.17		0	156117.45	17554.4	54204.96	-174055.43		-21824.13									-152231.3							61089.61						20190331
20190331	01244	ANCASCOCHA	Cooperativa de Ahorro y Crédito - Nivel 1	1393724.21			40513.64		1068.52	-34687.94		-13390.72									-21297.22													20190331
20190331	01245	SANTA VERONICA LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	1887827.37		16647	146709.89	40671		-303557.33	-14979.77									-288577.56								7254.18						20190331
20190331	01246	TRAB. LEO ANDES S.A.	Cooperativa de Ahorro y Crédito - Nivel 1	183342.66					17756.08																				17756.08					20190331
20190331	01247	SAN JOSE LTDA 178	Cooperativa de Ahorro y Crédito - Nivel 2 A	14123085.39		30902.62	134647.24	66340.51	20755.92	-360585.22		-140640.38									-219944.84													20190331
20190331	01248	FONDESURCO	Cooperativa de Ahorro y Crédito - Nivel 2 A	73980912.03		381982.54	3670726.47		2689715.93	-4107443.3	-364129.6	-142209.23						-13029.5	-170012.11	-1646711.19	-533615.19					0	-1237736.48	59949.66						20190331
20190331	01249	TERESITA NIÑO JESUS	Cooperativa de Ahorro y Crédito - Nivel 1	1120550.36			113817.6	5258.99	14992.74	-145896.09		-8946.87	-373.31								-136575.91													20190331
20190331	01250	ADEM	Cooperativa de Ahorro y Crédito - Nivel 1	515878.15						-5158.78		-5158.78																						20190331
20190331	01251	SAN MIGUEL LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	80878191.42		646594.56	15474840.36	9494758.38	3480217.12	-10823385.34		-304673.71									-10518711.63							60706.01						20190331
20190331	01252	SALVADOR DE MILPO	Cooperativa de Ahorro y Crédito - Nivel 2 A	8605287.06			273276.01		78366.23	-317924.82		-85143.49									-232781.33													20190331
20190331	01253	MUNICIPAL AREQUIPA	Cooperativa de Ahorro y Crédito - Nivel 2 A	7461079.26		94589.38	395143.97	24610.35	90315.31	-348057.68		-74524.88									-273532.8													20190331
20190331	01254	SAN HILARIÓN LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	85599386.68		1100459.9	8852390.7	7875961.7	849827.17	-17524785.5	-88992.36	-580759.69	-7057.39			-9320.8		-35451.18	-75390.95	-2190589.94	-11707963.48					-1220130.09	-1285275.96	47896.78	0				-323853.66	20190331
20190331	01255	15 DE SETIEMBRE LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	15720283.65		200878.01	1451975.97	69150.59	81960.28	-1805423.8		-137511.66									-1667912.14													20190331
20190331	01256	AGRO INDUSTRIAL LTDA	Cooperativa de Ahorro y Crédito - Nivel 1	910783.72			52430.02	72458.51		-105628.89	-5050.86	-2611.76							0	-61531.64	-6500.6						-29934.03							20190331
20190331	01257	SEC. SALUD AYACUCHO	Cooperativa de Ahorro y Crédito - Nivel 2 A	12500378.49	51089.29	409665.6	333441.99		82994.39	-803277.11		-115050.35									-688226.76							0						20190331
20190331	01258	MF	Cooperativa de Ahorro y Crédito - Nivel 1	86006					1858.72	-977.4	-130.71	-700.01								0	-146.68													20190331
20190331	01260	CONTINENTAL LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	3201356.12		33715.09	80694.91	163698.85	13622.14	-442606.09		-28274.64									-414331.45							1555.04						20190331
20190331	01261	SANTA ROSA LTDA. 239	Cooperativa de Ahorro y Crédito - Nivel 1	1211595.52			17199.46			-104155.38	-8300.17	-3798.5								-92056.71														20190331
20190331	01262	ORCOPAMPA LIMITADA	Cooperativa de Ahorro y Crédito - Nivel 2 A	1729823.25			160469.87		2653.07	-41335.05		-17135.07									-24199.98													20190331
20190331	01263	PASCUAL SACO LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	539795.13		146605.54		8339.9	5315.02	-215550.42	-4353.5									-211196.92														20190331
20190331	01265	URB. TAHUANTINSUYO	Cooperativa de Ahorro y Crédito - Nivel 2 A	13988614.9		276318.1	641218.9	5859.54	150328.57	-838244.16	-684.87	-86777.41	-29765.01							-2774.03	-676411.34												-41831.5	20190331
20190331	01266	SRA SAGRADO CORAZON	Cooperativa de Ahorro y Crédito - Nivel 1	393233.26			25521.83		8967.79	-24216.88	-3640.46									-20576.42														20190331
20190331	01267	ALTIPLANO	Cooperativa de Ahorro y Crédito - Nivel 1	709047.04			14385.89		8781.4	-13976.32	-6911.28									-7065.04														20190331
20190331	01268	CORP COOP ETICA	Cooperativa de Ahorro y Crédito - Nivel 2 A	5848412.98			227281.62		134373.45	-617916.43	-23241.75	-4066.66	-6703.86						-500971.86	-34929.98							-44502.32						-3500	20190331
20190331	01269	FINANCOOP SAN ROMAN	Cooperativa de Ahorro y Crédito - Nivel 1	2340474.88		0	8246.54		14377.09	-78946.17		0	-21176.42								-37116.45												-20653.3	20190331
20190331	01270	CESANTES SEC SALUD	Cooperativa de Ahorro y Crédito - Nivel 2 A	2438902.97			253756.14			-340717.96		-340717.96																						20190331
20190331	01271	COOPEBANK PERU LTDA	Cooperativa de Ahorro y Crédito - Nivel 2 A	6228790.43			1832.76		665137.04	-64125.46	-55000	-7230.43									-1895.03													20190331
20190331	01272	AMCECHAN RANRACANCHA	Cooperativa de Ahorro y Crédito - Nivel 1	340994.36			47190.19		3245	-46322											-46322													20190331
20190331	01273	INVERSIONES CREDITIC	Cooperativa de Ahorro y Crédito - Nivel 1	510408.91			165790.49	143758.18	11900.53	-123328.86										0	-123328.86													20190331
20190331	01276	CRECER PERU	Cooperativa de Ahorro y Crédito - Nivel 1	256059.24			210706.06		3643.14	-192121.7	-2198.25									-189923.45														20190331
20190331	01277	HORIZONTE NUEVOCHOTA	Cooperativa de Ahorro y Crédito - Nivel 1	617368.79						-34435		-34435																						20190331
20190331	01279	JAEN	Cooperativa de Ahorro y Crédito - Nivel 1	216362.44			10373		17309.05	-12536.62	-2163.62									-10373														20190331
20190331	01281	CORAZON JESUS MRCDO	Cooperativa de Ahorro y Crédito - Nivel 2 A	2322074.05			93917.51	9738.68	9704.16	-90467.11	-20463.56	-457.37							-1409.81	-59806.38	-8329.99													20190331
20190331	01282	CREDICOOP CUSCO	Cooperativa de Ahorro y Crédito - Nivel 2 A	3681519.55			11478.37		64390.56	-70739.89	-1847.91	-915.9								-17532.72	-50443.36													20190331
20190331	01283	CREDIPANGOA	Cooperativa de Ahorro y Crédito - Nivel 2 A	2622188.83		162029.4	98354.08	64013.79	293586.25	-259477.31	-9958.1	-1836.52							-14521.39	-38997.08	-6821.13						-187343.09	17497.25						20190331
20190331	01284	HEROICA	Cooperativa de Ahorro y Crédito - Nivel 1	237918.65			22869.37		4634.28	-6535.95	-6535.95																							20190331
20190331	01285	SEMBRAR	Cooperativa de Ahorro y Crédito - Nivel 1	237094.96						-2645.02	-1782.18	-579.4								-283.44														20190331
20190331	01286	GRUPO ORIENTA	Cooperativa de Ahorro y Crédito - Nivel 1	207978.96					3360.24	-2296.56	-1517.3	-508.3								-157.5	-113.46													20190331
20190331	01288	PROMOC TAHUANTINSUYO	Cooperativa de Ahorro y Crédito - Nivel 2 A	16976491.61			545131.39		19916.8	-1616365.83		-420191.38	-1364.76								-1194809.69													20190331
20190331	01290	CENTENARIO	Cooperativa de Ahorro y Crédito - Nivel 2 A	3988468.25			278693.43		69524.28	-826277.85	-15719.61	-165.29							-11988.91	-699394.73							-99009.31	5179.4						20190331
20190331	01291	CABANILLAS - MAÑAZO	Cooperativa de Ahorro y Crédito - Nivel 2 A	30428291		271537	1544955	538170	580639	-2312386	-266939	-13191							-16644	-1950347	-65265													20190331
20190331	01292	ANDRELI	Cooperativa de Ahorro y Crédito - Nivel 1	2129776.27			582781.91		50778.38	-526936.36	-7293.46	-4178.11							-8383.23	-95093.05	-209985.08						-202003.43		262.12					20190331
